week,store_id,product_id,qty_sold,revenue,n_transactions,promotion_id,discount,has_promo,has_promo_next_week,lag_1w,lag_2w,lag_4w,lag_8w,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,store_taxonomies,store_type_enc,product_taxonomies,price,product_cat_enc,price_vs_category,week_of_year,month,quarter,is_month_end
2024-12-02,ST004,PRD025,11,415.03,1,,0.0,0,0,1.0,1.0,4.0,1.0,2.75,2.0615528128088303,3.875,3.5228843701879202,minimart,0,dairy,37.73,3,0.3012923175205959,49,12,4,0
2024-12-16,ST004,PRD025,2,75.46,1,,0.0,0,0,11.0,1.0,5.0,9.0,4.5,4.725815626252608,5.125,4.086126352846741,minimart,0,dairy,37.73,3,0.3012923175205959,51,12,4,0
2024-10-28,ST004,PRD029,2,372.98,1,,0.0,0,0,5.0,1.0,4.0,9.0,4.5,2.886751345948129,4.625,2.875388172552914,minimart,0,dairy,186.49,3,1.4892129418080025,44,10,4,1
2024-12-09,ST004,PRD029,1,186.49,1,,0.0,0,0,2.0,5.0,8.0,1.0,4.0,3.1622776601683795,3.75,2.3754698783308523,minimart,0,dairy,186.49,3,1.4892129418080025,50,12,4,0
2024-12-30,ST004,PRD029,6,1118.94,1,,0.0,0,0,1.0,2.0,1.0,4.0,2.25,1.8929694486000914,3.75,2.3754698783308523,minimart,0,dairy,186.49,3,1.4892129418080025,1,12,4,1
2024-07-22,ST004,PRD030,7,987.0699999999999,1,,0.0,0,0,1.0,1.0,2.0,9.0,2.0,1.4142135623730956,2.75,2.7124053637210865,minimart,0,cleaning,141.01,4,1.078062062029202,30,7,3,0
2024-11-04,ST004,PRD030,8,1128.08,1,,0.0,0,0,7.0,1.0,4.0,2.0,3.25,2.8722813232690148,2.5,2.070196678027078,minimart,0,cleaning,141.01,4,1.078062062029202,45,11,4,0
2024-12-16,ST004,PRD030,2,282.02,1,,0.0,0,0,8.0,7.0,1.0,1.0,4.25,3.774917217635375,3.25,2.8157719063467277,minimart,0,cleaning,141.01,4,1.078062062029202,51,12,4,0
2024-09-02,ST005,PRD001,7,472.15000000000003,1,,0.0,0,0,1.0,2.0,2.0,4.0,5.5,7.681145747868609,6.0,5.318431562567513,supermarket,2,frozen,67.45,0,0.668024689492865,36,9,3,0
2024-09-09,ST005,PRD001,3,202.35000000000002,1,,0.0,0,0,7.0,1.0,17.0,10.0,6.75,7.320063751999251,6.375,5.26273964503552,supermarket,2,frozen,67.45,0,0.668024689492865,37,9,3,0
2024-09-30,ST005,PRD001,11,741.95,1,,0.0,0,0,3.0,7.0,2.0,6.0,3.25,2.629955639676586,5.5,5.154748157905351,supermarket,2,frozen,67.45,0,0.668024689492865,40,9,3,1
2024-11-25,ST005,PRD001,1,67.45,1,,0.0,0,0,11.0,3.0,1.0,6.0,5.5,4.434711565216692,6.125,5.514591035218687,supermarket,2,frozen,67.45,0,0.668024689492865,48,11,4,1
2024-10-28,ST005,PRD002,8,1504.56,1,,0.0,0,0,6.0,5.0,7.0,1.0,6.5,1.2909944487358118,5.375,2.326094212561976,supermarket,2,beverage,188.07,1,1.1114940299747902,44,10,4,1
2024-12-02,ST005,PRD002,8,1504.56,1,,0.0,0,0,8.0,6.0,8.0,3.0,6.75,1.5000000000000053,6.25,1.6690459207925685,supermarket,2,beverage,188.07,1,1.1114940299747902,49,12,4,0
2024-12-23,ST005,PRD002,2,376.14,1,,0.0,0,0,8.0,8.0,5.0,7.0,6.75,1.5000000000000053,6.875,1.125991626459614,supermarket,2,beverage,188.07,1,1.1114940299747902,52,12,4,0
2024-07-01,ST005,PRD003,1,174.02,1,,0.0,0,0,2.0,7.0,4.0,2.0,3.75,2.362907813126304,4.0,1.9272482233188732,supermarket,2,personal_care,174.02,2,1.444002778326526,27,7,3,0
2024-07-15,ST005,PRD003,4,696.08,1,,0.0,0,0,1.0,2.0,2.0,6.0,3.0,2.70801280154532,3.875,2.1001700611413177,supermarket,2,personal_care,174.02,2,1.444002778326526,29,7,3,0
2024-08-05,ST005,PRD003,8,1392.16,1,,0.0,0,0,4.0,1.0,7.0,5.0,3.5,2.6457513110645907,3.625,1.9226098333849777,supermarket,2,personal_care,174.02,2,1.444002778326526,32,8,3,0
2024-08-12,ST005,PRD003,1,174.02,1,,0.0,0,0,8.0,4.0,2.0,4.0,3.75,3.095695936834452,4.0,2.449489742783186,supermarket,2,personal_care,174.02,2,1.444002778326526,33,8,3,0
2024-08-19,ST005,PRD003,5,870.1,1,,0.0,0,0,1.0,8.0,1.0,4.0,3.5,3.3166247903554,3.625,2.6692695630078354,supermarket,2,personal_care,174.02,2,1.444002778326526,34,8,3,0
2024-10-28,ST005,PRD003,4,696.08,1,,0.0,0,0,5.0,1.0,4.0,2.0,4.5,2.886751345948129,3.75,2.712405363721082,supermarket,2,personal_care,174.02,2,1.444002778326526,44,10,4,1
2024-10-21,ST005,PRD005,1,35.43,1,,0.0,0,0,6.0,1.0,7.0,9.0,5.5,3.109126351029605,5.875,2.5319388392523057,supermarket,2,cleaning,35.43,4,0.2708725541287471,43,10,4,0
2024-12-09,ST005,PRD005,8,283.44,1,,0.0,0,0,1.0,6.0,8.0,5.0,4.0,3.5590260840104366,4.875,2.6958963523950943,supermarket,2,cleaning,35.43,4,0.2708725541287471,50,12,4,0
2024-12-02,ST005,PRD006,9,1027.3500000000001,1,,0.0,0,0,5.0,8.0,1.0,2.0,5.0,2.9439202887759492,3.875,2.6958963523950956,supermarket,2,personal_care,114.15,2,0.9472067414433567,49,12,4,0
2024-08-05,ST005,PRD007,8,176.0,1,,0.0,0,0,4.0,12.0,5.0,13.0,6.5,3.696845502136473,6.75,3.845219666769937,supermarket,2,dairy,22.0,3,0.17568065161550783,32,8,3,0
2024-08-26,ST005,PRD007,7,154.0,1,,0.0,0,0,8.0,4.0,5.0,2.0,7.25,3.593976442141305,6.125,2.9970223317724676,supermarket,2,dairy,22.0,3,0.17568065161550783,35,8,3,1
2024-09-23,ST005,PRD007,8,176.0,1,,0.0,0,0,7.0,8.0,12.0,7.0,7.75,3.3040379335998358,6.75,2.492846909516454,supermarket,2,dairy,22.0,3,0.17568065161550783,39,9,3,0
2024-10-14,ST005,PRD007,4,88.0,1,,0.0,0,0,8.0,7.0,4.0,6.0,6.75,1.8929694486000923,6.875,2.5319388392523043,supermarket,2,dairy,22.0,3,0.17568065161550783,42,10,4,0
2024-10-28,ST005,PRD007,12,264.0,2,,0.0,0,0,4.0,8.0,8.0,5.0,6.75,1.8929694486000923,6.625,2.7222627143085045,supermarket,2,dairy,22.0,3,0.17568065161550783,44,10,4,1
2024-11-04,ST005,PRD007,5,110.0,1,,0.0,0,0,12.0,4.0,7.0,5.0,7.75,3.3040379335998358,7.5,3.2071349029490954,supermarket,2,dairy,22.0,3,0.17568065161550783,45,11,4,0
2024-12-09,ST005,PRD007,3,66.0,1,,0.0,0,0,5.0,12.0,8.0,12.0,7.25,3.593976442141305,7.5,3.2071349029490954,supermarket,2,dairy,22.0,3,0.17568065161550783,50,12,4,0
2024-12-16,ST005,PRD007,2,44.0,1,,0.0,0,0,3.0,5.0,4.0,4.0,6.0,4.08248290463863,6.375,2.973093626895348,supermarket,2,dairy,22.0,3,0.17568065161550783,51,12,4,0
2024-11-18,ST005,PRD010,9,191.16,1,,0.0,0,0,1.0,5.0,9.0,7.0,4.75,3.3040379335998358,5.375,2.559994419636779,supermarket,2,cleaning,21.24,4,0.16238591729310156,47,11,4,0
2024-12-23,ST005,PRD010,7,148.67999999999998,1,,0.0,0,0,9.0,1.0,4.0,5.0,4.75,3.3040379335998358,5.625,2.825268634509448,supermarket,2,cleaning,21.24,4,0.16238591729310156,52,12,4,0
2024-09-30,ST005,PRD012,8,1341.76,2,,0.0,0,0,6.0,2.0,2.0,6.0,3.5,1.9148542155126764,4.625,2.973093626895348,supermarket,2,beverage,167.72,1,0.9912254942700688,40,9,3,1
2024-10-21,ST005,PRD012,6,1006.3199999999999,1,,0.0,0,0,8.0,6.0,4.0,6.0,5.0,2.5819888974716116,4.875,3.181980515339467,supermarket,2,beverage,167.72,1,0.9912254942700688,43,10,4,0
2024-11-25,ST005,PRD012,6,1006.3199999999999,2,,0.0,0,0,6.0,8.0,2.0,1.0,5.5,2.5166114784235836,4.875,3.181980515339467,supermarket,2,beverage,167.72,1,0.9912254942700688,48,11,4,1
2024-12-16,ST005,PRD012,5,838.6,1,,0.0,0,0,6.0,6.0,6.0,10.0,6.5,1.0000000000000002,5.5,2.777460299317658,supermarket,2,beverage,167.72,1,0.9912254942700688,51,12,4,0
2024-06-17,ST005,PRD013,9,1287.54,2,,0.0,0,0,11.0,8.0,7.0,5.0,7.25,3.304037933599835,4.75,3.65474251584744,supermarket,2,cleaning,143.06,4,1.093734902445909,25,6,2,0
2024-07-15,ST005,PRD013,2,286.12,1,,0.0,0,0,9.0,11.0,3.0,1.0,7.75,3.4034296427770228,5.25,3.9551051999734677,supermarket,2,cleaning,143.06,4,1.093734902445909,29,7,3,0
2024-08-19,ST005,PRD013,5,715.3,1,,0.0,0,0,2.0,9.0,8.0,2.0,7.5,3.872983346207417,5.375,3.814914340921883,supermarket,2,cleaning,143.06,4,1.093734902445909,34,8,3,0
2024-09-02,ST005,PRD013,7,1001.4200000000001,1,,0.0,0,0,5.0,2.0,11.0,1.0,6.75,4.031128874149275,5.75,3.5757117173668105,supermarket,2,cleaning,143.06,4,1.093734902445909,36,9,3,0
2024-10-07,ST005,PRD013,5,715.3,1,,0.0,0,0,7.0,5.0,9.0,7.0,5.75,2.9860788111948193,6.5,3.023715784073821,supermarket,2,cleaning,143.06,4,1.093734902445909,41,10,4,0
2024-12-16,ST005,PRD013,11,1573.66,1,,0.0,0,0,5.0,7.0,2.0,3.0,4.75,2.0615528128088303,6.25,3.058944729337697,supermarket,2,cleaning,143.06,4,1.093734902445909,51,12,4,0
2024-08-19,ST005,PRD014,13,868.3999999999999,2,,0.0,0,0,4.0,6.0,7.0,5.0,6.25,1.707825127659933,5.875,1.7268882005338027,supermarket,2,snack,66.8,5,0.8352695278668196,34,8,3,0
2024-09-09,ST005,PRD014,1,66.8,1,,0.0,0,0,13.0,4.0,8.0,7.0,7.75,3.8622100754188224,6.875,2.9970223317724667,supermarket,2,snack,66.8,5,0.8352695278668196,37,9,3,0
2024-11-25,ST005,PRD014,13,868.4,1,,0.0,0,0,1.0,13.0,6.0,3.0,6.0,5.0990195135927845,6.125,3.642506985972321,supermarket,2,snack,66.8,5,0.8352695278668196,48,11,4,1
2024-12-30,ST005,PRD014,2,133.6,1,,0.0,0,0,13.0,1.0,4.0,7.0,7.75,6.18465843842649,7.375,4.103569874424673,supermarket,2,snack,66.8,5,0.8352695278668196,1,12,4,1
2024-10-28,ST005,PRD015,5,767.4,1,,0.0,0,0,14.0,2.0,7.0,8.0,7.25,4.9916597106239795,5.75,4.026696625558689,supermarket,2,dairy,153.48,3,1.2256121095430972,44,10,4,1
2024-12-30,ST005,PRD015,6,920.8799999999999,1,,0.0,0,0,5.0,14.0,6.0,3.0,6.75,5.123475382979799,5.375,3.9256482631171004,supermarket,2,dairy,153.48,3,1.2256121095430972,1,12,4,1
2024-08-26,ST005,PRD016,1,205.22,1,,0.0,0,0,11.0,4.0,2.0,19.0,4.75,4.272001872658766,6.75,5.700877125495692,supermarket,2,beverage,205.22,1,1.2128505600650101,35,8,3,1
2024-09-02,ST005,PRD016,6,1231.32,1,,0.0,0,0,1.0,11.0,2.0,6.0,4.5,4.509249752822895,4.5,3.162277660168386,supermarket,2,beverage,205.22,1,1.2128505600650101,36,9,3,0
2024-10-07,ST005,PRD016,1,205.22,1,,0.0,0,0,6.0,1.0,4.0,5.0,5.5,4.203173404306165,4.5,3.162277660168386,supermarket,2,beverage,205.22,1,1.2128505600650101,41,10,4,0
2024-10-14,ST005,PRD016,5,1026.1,1,,0.0,0,0,1.0,6.0,11.0,5.0,4.75,4.787135538781691,4.0,3.3806170189140734,supermarket,2,beverage,205.22,1,1.2128505600650101,42,10,4,0
2024-11-18,ST005,PRD016,4,820.88,1,,0.0,0,0,5.0,1.0,1.0,2.0,3.25,2.6299556396765853,4.0,3.3806170189140734,supermarket,2,beverage,205.22,1,1.2128505600650101,47,11,4,0
2024-11-25,ST005,PRD016,6,1231.32,1,,0.0,0,0,4.0,5.0,6.0,2.0,4.0,2.1602468994692887,4.25,3.2841611235921926,supermarket,2,beverage,205.22,1,1.2128505600650101,48,11,4,1
2024-10-21,ST005,PRD018,9,1839.33,1,,0.0,0,0,1.0,2.0,8.0,1.0,4.75,3.774917217635375,5.125,3.72011904571423,supermarket,2,beverage,204.37,1,1.2078270585736581,43,10,4,0
2024-11-11,ST005,PRD018,2,408.74,1,,0.0,0,0,9.0,1.0,8.0,6.0,5.0,4.08248290463863,6.125,3.522884370187917,supermarket,2,beverage,204.37,1,1.2078270585736581,46,11,4,0
2024-11-18,ST005,PRD018,5,1021.85,1,,0.0,0,0,2.0,9.0,2.0,11.0,3.5,3.696845502136472,5.625,3.8149143409218857,supermarket,2,beverage,204.37,1,1.2078270585736581,47,11,4,0
2024-12-02,ST005,PRD018,6,1226.22,2,,0.0,0,0,5.0,2.0,1.0,4.0,4.25,3.593976442141304,4.875,3.136763573220933,supermarket,2,beverage,204.37,1,1.2078270585736581,49,12,4,0
2024-12-16,ST005,PRD018,5,1021.85,1,,0.0,0,0,6.0,5.0,9.0,8.0,5.5,2.886751345948129,5.125,3.1367635732209327,supermarket,2,beverage,204.37,1,1.2078270585736581,51,12,4,0
2024-12-23,ST005,PRD018,3,613.11,1,,0.0,0,0,5.0,6.0,2.0,8.0,4.5,1.7320508075688772,4.75,2.915475947422657,supermarket,2,beverage,204.37,1,1.2078270585736581,52,12,4,0
2024-12-16,ST005,PRD019,1,179.06,1,,0.0,0,0,6.0,8.0,10.0,1.0,7.25,2.2173557826083443,6.25,3.3700360320244185,supermarket,2,frozen,179.06,0,1.773409946635914,51,12,4,0
2024-12-09,ST005,PRD020,1,94.96,1,,0.0,0,0,9.0,8.0,11.0,5.0,8.25,2.5,6.875,2.2951812875799518,supermarket,2,dairy,94.96,3,0.7583015762458465,50,12,4,0
2024-08-05,ST005,PRD023,3,282.29999999999995,1,,0.0,0,0,3.0,3.0,3.0,5.0,2.75,0.5000000000000074,4.375,3.2486260832191007,supermarket,2,dairy,94.1,3,0.751434059864513,32,8,3,0
2024-07-22,ST005,PRD024,18,662.3999999999999,2,,0.0,0,0,9.0,9.0,4.0,1.0,7.25,2.362907813126304,5.875,3.7583240945932315,supermarket,2,snack,36.8,5,0.4601484824176491,30,7,3,0
2024-08-26,ST005,PRD024,6,220.79999999999998,1,,0.0,0,0,18.0,9.0,7.0,5.0,10.75,4.924428900898052,8.0,5.154748157905349,supermarket,2,snack,36.8,5,0.4601484824176491,35,8,3,1
2024-09-16,ST005,PRD024,3,110.39999999999999,1,,0.0,0,0,6.0,18.0,9.0,11.0,10.5,5.196152422706631,8.125,5.083235752381127,supermarket,2,snack,36.8,5,0.4601484824176491,38,9,3,0
2024-09-30,ST005,PRD024,7,257.59999999999997,1,,0.0,0,0,3.0,6.0,9.0,1.0,9.0,6.4807406984078595,7.125,5.221863378417437,supermarket,2,snack,36.8,5,0.4601484824176491,40,9,3,1
2024-12-16,ST005,PRD024,6,220.79999999999998,1,,0.0,0,0,7.0,3.0,18.0,4.0,8.5,6.557438524302,7.875,4.61170870099762,supermarket,2,snack,36.8,5,0.4601484824176491,51,12,4,0
2024-07-01,ST005,PRD026,8,1713.28,1,,0.0,0,0,4.0,8.0,4.0,2.0,4.75,2.2173557826083456,5.0,2.5634797778466303,supermarket,2,dairy,214.16,3,1.7101712886353253,27,7,3,0
2024-08-05,ST005,PRD026,7,1499.12,1,,0.0,0,0,8.0,4.0,3.0,8.0,5.75,2.6299556396765835,5.75,2.4348657927227655,supermarket,2,dairy,214.16,3,1.7101712886353253,32,8,3,0
2024-09-09,ST005,PRD026,4,856.64,1,,0.0,0,0,7.0,8.0,8.0,3.0,6.75,1.892969448600091,5.625,2.326094212561976,supermarket,2,dairy,214.16,3,1.7101712886353253,37,9,3,0
2024-09-23,ST005,PRD026,9,1927.44,2,,0.0,0,0,4.0,7.0,4.0,8.0,5.75,2.0615528128088303,5.75,2.1876275473019438,supermarket,2,dairy,214.16,3,1.7101712886353253,39,9,3,0
2024-11-04,ST005,PRD026,5,1070.8,1,,0.0,0,0,9.0,4.0,8.0,4.0,7.0,2.160246899469286,5.875,2.3566016694748098,supermarket,2,dairy,214.16,3,1.7101712886353253,45,11,4,0
2024-05-06,ST005,PRD027,6,941.28,1,,0.0,0,0,2.0,2.0,7.0,6.0,4.75,3.2015621187164247,5.25,2.492846909516457,supermarket,2,snack,156.88,5,1.9616329870021956,19,5,2,0
2024-05-27,ST005,PRD027,4,627.52,1,,0.0,0,0,6.0,2.0,8.0,7.0,4.5,3.0000000000000004,5.25,2.492846909516457,supermarket,2,snack,156.88,5,1.9616329870021956,22,5,2,1
2024-06-24,ST005,PRD027,15,2353.2,2,,0.0,0,0,4.0,6.0,2.0,7.0,3.5,1.9148542155126775,4.875,2.416461403433904,supermarket,2,snack,156.88,5,1.9616329870021956,26,6,2,1
2024-08-05,ST005,PRD027,2,313.76,1,,0.0,0,0,15.0,4.0,2.0,3.0,6.75,5.7373048260195025,5.875,4.323936698360489,supermarket,2,snack,156.88,5,1.9616329870021956,32,8,3,0
2024-08-12,ST005,PRD027,6,941.28,1,,0.0,0,0,2.0,15.0,6.0,7.0,6.75,5.737304826019502,5.75,4.432026302139596,supermarket,2,snack,156.88,5,1.9616329870021956,33,8,3,0
2024-09-02,ST005,PRD027,2,313.76,1,,0.0,0,0,6.0,2.0,4.0,8.0,6.75,5.737304826019502,5.625,4.405759217855001,supermarket,2,snack,156.88,5,1.9616329870021956,36,9,3,0
2024-11-04,ST005,PRD027,5,784.4,1,,0.0,0,0,2.0,6.0,15.0,2.0,6.25,6.13052471924984,4.875,4.454131308603929,supermarket,2,snack,156.88,5,1.9616329870021956,45,11,4,0
2024-12-09,ST005,PRD027,2,313.76,1,,0.0,0,0,5.0,2.0,2.0,2.0,3.75,2.0615528128088303,5.25,4.301162633521318,supermarket,2,snack,156.88,5,1.9616329870021956,50,12,4,0
2024-06-24,ST005,PRD028,13,2660.84,1,,0.0,0,0,4.0,3.0,6.0,7.0,5.5,2.6457513110645916,5.625,2.8252686345094506,supermarket,2,cleaning,204.68,4,1.5648375495080993,26,6,2,1
2024-10-07,ST005,PRD028,1,204.68,1,,0.0,0,0,13.0,4.0,9.0,6.0,7.25,4.645786621588786,6.375,3.85217934606967,supermarket,2,cleaning,204.68,4,1.5648375495080993,41,10,4,0
2024-11-18,ST005,PRD028,2,409.36,1,,0.0,0,0,1.0,13.0,3.0,1.0,5.25,5.315072906367325,5.75,4.301162633521318,supermarket,2,cleaning,204.68,4,1.5648375495080993,47,11,4,0
2024-12-09,ST005,PRD028,6,1228.08,1,,0.0,0,0,2.0,1.0,4.0,9.0,5.0,5.477225575051661,5.875,4.155461122770514,supermarket,2,cleaning,204.68,4,1.5648375495080993,50,12,4,0
2024-12-23,ST005,PRD028,6,1228.08,1,,0.0,0,0,6.0,2.0,13.0,6.0,5.5,5.446711546122731,5.5,3.964124835860464,supermarket,2,cleaning,204.68,4,1.5648375495080993,52,12,4,0
2024-07-22,ST005,PRD030,8,1128.08,1,,0.0,0,0,13.0,5.0,3.0,8.0,7.75,4.5734742446707495,5.875,4.051013982414073,supermarket,2,cleaning,141.01,4,1.078062062029202,30,7,3,0
2024-07-29,ST005,PRD030,5,705.05,1,,0.0,0,0,8.0,13.0,10.0,4.0,9.0,3.366501646120696,5.875,4.051013982414073,supermarket,2,cleaning,141.01,4,1.078062062029202,31,7,3,1
2024-08-12,ST005,PRD030,2,282.02,1,,0.0,0,0,5.0,8.0,5.0,2.0,7.75,3.774917217635377,6.0,4.000000000000004,supermarket,2,cleaning,141.01,4,1.078062062029202,33,8,3,0
2024-08-19,ST005,PRD030,7,987.0699999999999,1,,0.0,0,0,2.0,5.0,13.0,2.0,7.0,4.690415759823431,6.0,4.000000000000004,supermarket,2,cleaning,141.01,4,1.078062062029202,34,8,3,0
2024-11-04,ST005,PRD030,8,1128.08,1,,0.0,0,0,7.0,2.0,8.0,3.0,5.5,2.645751311064591,6.625,3.66206421103103,supermarket,2,cleaning,141.01,4,1.078062062029202,45,11,4,0
2024-12-02,ST005,PRD030,8,1128.08,1,,0.0,0,0,8.0,7.0,5.0,10.0,5.5,2.645751311064591,7.25,3.3700360320244185,supermarket,2,cleaning,141.01,4,1.078062062029202,49,12,4,0
2024-12-23,ST005,PRD030,6,846.06,1,,0.0,0,0,8.0,8.0,2.0,5.0,6.25,2.872281323269015,7.0,3.2071349029490976,supermarket,2,cleaning,141.01,4,1.078062062029202,52,12,4,0
2024-11-18,ST006,PRD001,3,202.35000000000002,1,,0.0,0,0,7.0,7.0,7.0,11.0,6.5,1.0000000000000007,8.125,3.2705394924123135,convenience,1,frozen,67.45,0,0.668024689492865,47,11,4,0
2024-12-02,ST006,PRD001,5,337.25,1,,0.0,0,0,3.0,7.0,5.0,6.0,5.5,1.9148542155126764,7.125,3.4820970692960334,convenience,1,frozen,67.45,0,0.668024689492865,49,12,4,0
2024-12-09,ST006,PRD001,6,404.70000000000005,1,,0.0,0,0,5.0,3.0,7.0,15.0,5.5,1.9148542155126764,7.0,3.545621041711677,convenience,1,frozen,67.45,0,0.668024689492865,50,12,4,0
2024-08-19,ST006,PRD002,7,1316.4899999999998,2,,0.0,0,0,7.0,8.0,2.0,6.0,7.0,3.7416573867739413,6.5,2.725540575476993,convenience,1,beverage,188.07,1,1.1114940299747902,34,8,3,0
2024-11-11,ST006,PRD002,6,1128.42,1,,0.0,0,0,7.0,7.0,11.0,6.0,8.25,1.8929694486000914,6.625,2.722262714308506,convenience,1,beverage,188.07,1,1.1114940299747902,46,11,4,0
2024-11-25,ST006,PRD002,19,3573.33,2,,0.0,0,0,6.0,7.0,8.0,4.0,7.0,0.8164965809277266,6.625,2.722262714308506,convenience,1,beverage,188.07,1,1.1114940299747902,48,11,4,1
2024-12-02,ST006,PRD002,4,752.28,1,,0.0,0,0,19.0,6.0,7.0,8.0,9.75,6.18465843842649,8.5,4.928053803045813,convenience,1,beverage,188.07,1,1.1114940299747902,49,12,4,0
2024-12-09,ST006,PRD002,7,1316.49,1,,0.0,0,0,4.0,19.0,7.0,2.0,9.0,6.782329983125268,8.0,5.182387756347732,convenience,1,beverage,188.07,1,1.1114940299747902,50,12,4,0
2024-08-05,ST006,PRD003,6,1044.1200000000001,1,,0.0,0,0,2.0,5.0,1.0,13.0,3.0,1.8257418583505545,4.75,3.770183777256191,convenience,1,personal_care,174.02,2,1.444002778326526,32,8,3,0
2024-09-02,ST006,PRD003,7,1218.14,1,,0.0,0,0,6.0,2.0,4.0,6.0,4.25,1.7078251276599334,3.875,1.9594095320493279,convenience,1,personal_care,174.02,2,1.444002778326526,36,9,3,0
2024-09-09,ST006,PRD003,3,522.0600000000001,1,,0.0,0,0,7.0,6.0,5.0,5.0,5.0,2.1602468994692865,4.0,2.1380899352994067,convenience,1,personal_care,174.02,2,1.444002778326526,37,9,3,0
2024-12-16,ST006,PRD003,2,348.04,1,,0.0,0,0,3.0,7.0,2.0,2.0,4.5,2.3804761428476167,3.75,2.121320343559655,convenience,1,personal_care,174.02,2,1.444002778326526,51,12,4,0
2024-07-01,ST006,PRD004,4,898.64,1,,0.0,0,0,4.0,5.0,2.0,6.0,3.5,1.2909944487358065,3.25,1.8322507626258235,convenience,1,dairy,224.66,3,1.7940188723609085,27,7,3,0
2024-08-12,ST006,PRD004,7,1572.62,1,,0.0,0,0,4.0,4.0,3.0,1.0,4.0,0.8164965809277264,3.0,1.5118578920369274,convenience,1,dairy,224.66,3,1.7940188723609085,33,8,3,0
2024-09-23,ST006,PRD004,2,449.32,1,,0.0,0,0,7.0,4.0,5.0,4.0,5.0,1.4142135623730936,3.75,1.832250762625823,convenience,1,dairy,224.66,3,1.7940188723609085,39,9,3,0
2024-10-14,ST006,PRD004,4,629.04,1,PROMO006,0.3,1,1,2.0,7.0,4.0,1.0,4.25,2.0615528128088303,3.5,1.9272482233188772,convenience,1,dairy,224.66,3,1.7940188723609085,42,10,4,0
2024-11-04,ST006,PRD004,1,224.66,1,,0.0,0,0,4.0,2.0,4.0,2.0,4.25,2.0615528128088303,3.875,1.6420805617961085,convenience,1,dairy,224.66,3,1.7940188723609085,45,11,4,0
2024-06-24,ST006,PRD006,10,1141.5,1,,0.0,0,0,5.0,8.0,1.0,5.0,5.75,3.5939764421413036,5.625,4.533604683755684,convenience,1,personal_care,114.15,2,0.9472067414433567,26,6,2,1
2024-09-09,ST006,PRD006,5,570.75,1,,0.0,0,0,10.0,5.0,9.0,2.0,8.0,2.160246899469284,6.25,4.773438413315325,convenience,1,personal_care,114.15,2,0.9472067414433567,37,9,3,0
2024-09-16,ST006,PRD006,8,913.2,1,,0.0,0,0,5.0,10.0,8.0,14.0,7.0,2.4494897427831765,6.625,4.5019836897591246,convenience,1,personal_care,114.15,2,0.9472067414433567,38,9,3,0
2024-10-21,ST006,PRD006,11,1255.65,1,,0.0,0,0,8.0,5.0,5.0,1.0,7.0,2.4494897427831765,5.875,3.482097069296036,convenience,1,personal_care,114.15,2,0.9472067414433567,43,10,4,0
2024-11-11,ST006,PRD006,5,570.75,1,,0.0,0,0,11.0,8.0,10.0,1.0,8.5,2.6457513110645876,7.125,3.2705394924123157,convenience,1,personal_care,114.15,2,0.9472067414433567,46,11,4,0
2024-11-25,ST006,PRD006,8,913.2,1,,0.0,0,0,5.0,11.0,5.0,9.0,7.25,2.872281323269013,7.625,2.3867192066576672,convenience,1,personal_care,114.15,2,0.9472067414433567,48,11,4,1
2024-09-30,ST006,PRD007,9,198.0,1,,0.0,0,0,8.0,3.0,8.0,5.0,5.0,3.559026084010437,4.625,2.445841952609144,convenience,1,dairy,22.0,3,0.17568065161550783,40,9,3,1
2024-10-21,ST006,PRD007,5,110.0,1,,0.0,0,0,9.0,8.0,1.0,4.0,5.25,3.8622100754188224,5.125,2.90012315009455,convenience,1,dairy,22.0,3,0.17568065161550783,43,10,4,0
2024-12-02,ST006,PRD007,4,88.0,1,,0.0,0,0,5.0,9.0,3.0,3.0,6.25,2.753785273643051,5.25,2.866057521105563,convenience,1,dairy,22.0,3,0.17568065161550783,49,12,4,0
2024-08-19,ST006,PRD008,7,464.65999999999997,1,,0.0,0,0,7.0,7.0,4.0,3.0,5.75,1.5000000000000007,5.0,1.9272482233188766,convenience,1,personal_care,66.38,2,0.5508154489444591,34,8,3,0
2024-10-14,ST006,PRD008,13,862.9399999999999,2,,0.0,0,0,7.0,7.0,5.0,5.0,6.5,1.0000000000000009,5.5,1.8516401995451162,convenience,1,personal_care,66.38,2,0.5508154489444591,42,10,4,0
2024-11-25,ST006,PRD009,3,401.28,1,,0.0,0,0,2.0,7.0,5.0,8.0,5.0,2.160246899469287,7.0,2.927700218845606,convenience,1,snack,133.76,5,1.6725397013093681,48,11,4,1
2024-12-09,ST006,PRD009,7,936.3199999999999,2,,0.0,0,0,3.0,2.0,6.0,9.0,4.5,2.3804761428476167,6.375,3.204349722308285,convenience,1,snack,133.76,5,1.6725397013093681,50,12,4,0
2024-09-02,ST006,PRD010,3,63.72,1,,0.0,0,0,1.0,3.0,3.0,4.0,2.75,1.2583057392117918,3.375,1.1877349391654455,convenience,1,cleaning,21.24,4,0.16238591729310156,36,9,3,0
2024-09-16,ST006,PRD010,6,127.44,1,,0.0,0,0,3.0,1.0,4.0,3.0,2.75,1.2583057392117918,3.25,1.1649647450214604,convenience,1,cleaning,21.24,4,0.16238591729310156,38,9,3,0
